probe_id,seed,n_slice,condition,topic,pipeline_rank,cosine_rank,pipeline_hit_at_k,cosine_hit_at_k,s4_contradiction_emitted,anti_hits_count,hint_kinds,pipeline_top1_text
post-0133-13,13,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0134-13,13,0,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0135-13,13,0,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0136-13,13,0,post_flip,supplier_name,2,2,1,1,1,1,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0137-13,13,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0138-13,13,0,post_flip,supplier_name,2,2,1,1,1,1,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0139-13,13,0,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0140-13,13,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0141-13,13,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0142-13,13,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0143-13,13,0,post_flip,ceo_name,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0144-13,13,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0145-13,13,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0146-13,13,0,post_flip,ceo_name,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0147-13,13,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0148-13,13,0,post_flip,supplier_name,2,2,1,1,1,1,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0149-13,13,0,post_flip,supplier_name,2,2,1,1,1,1,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0150-13,13,0,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0151-13,13,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0152-13,13,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0153-13,13,0,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0154-13,13,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0155-13,13,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0156-13,13,0,post_flip,supplier_name,2,2,1,1,1,1,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0157-13,13,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0158-13,13,0,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0159-13,13,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0160-13,13,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0161-13,13,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0162-13,13,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0163-13,13,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0164-13,13,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0165-13,13,0,post_flip,price_usd,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0166-13,13,0,post_flip,ceo_name,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0167-13,13,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0168-13,13,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0169-13,13,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0170-13,13,0,post_flip,supplier_name,2,2,1,1,1,1,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0171-13,13,0,post_flip,supplier_name,2,2,1,1,1,1,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0172-13,13,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0173-13,13,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0174-13,13,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0175-13,13,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0176-13,13,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0177-13,13,0,post_flip,ceo_name,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0178-13,13,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0179-13,13,0,post_flip,ceo_name,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0180-13,13,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0181-13,13,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0182-13,13,0,post_flip,supplier_name,2,2,1,1,1,1,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0183-13,13,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0184-13,13,0,post_flip,ceo_name,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0185-13,13,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0186-13,13,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0187-13,13,0,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0188-13,13,0,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0189-13,13,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0190-13,13,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0191-13,13,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0192-13,13,0,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0193-13,13,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0194-13,13,0,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0195-13,13,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0196-13,13,0,post_flip,ceo_name,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0197-13,13,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0198-13,13,0,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0199-13,13,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0200-13,13,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0201-13,13,0,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0202-13,13,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0203-13,13,0,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0204-13,13,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0205-13,13,0,post_flip,supplier_name,2,2,1,1,1,1,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0206-13,13,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0207-13,13,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0208-13,13,0,post_flip,conference_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
